Index,Type,Group,Day,Time,Venue,Remark
28219,LAB,AL28,WED,0930-1230,ONLINE,Teaching Wk6
28219,LAB,AL28,WED,0930-1230,N1.1-B5-01,Teaching Wk7
28219,LAB,AL28,WED,0930-1230,N1.1-B5-02,Teaching Wk8
28219,LAB,AL28,WED,0930-1230,S2-B5c-02,Teaching Wk9
28219,LAB,AL28,WED,0930-1230,S2-B5c-02,Teaching Wk4
32001,LEC,A,THU,0830-1030,ONLINE,Teaching Wk1-3
32001,LEC,A,WED,0830-0930,ONLINE,Teaching Wk1-3
32001,LAB,AL01,MON,1330-1630,ONLINE,Teaching Wk9
32001,LAB,AL01,MON,1330-1630,S2-B5c-02,Teaching Wk6
32001,LAB,AL01,MON,1330-1630,ONLINE,Teaching Wk8
32001,LAB,AL01,MON,1330-1630,N1.1-B5-02,Teaching Wk5
32001,LAB,AL01,MON,1330-1630,N1.1-B5-01,Teaching Wk4
32001,LAB,AL01,MON,1330-1630,S2-B5c-02,Teaching Wk7
32002,LEC,A,THU,0830-1030,ONLINE,Teaching Wk1-3
32002,LEC,A,WED,0830-0930,ONLINE,Teaching Wk1-3
32002,LAB,AL02,MON,1330-1630,S2-B5c-02,Teaching Wk8
32002,LAB,AL02,MON,1330-1630,N1.1-B5-02,Teaching Wk6
32002,LAB,AL02,MON,1330-1630,N1.1-B5-01,Teaching Wk5
32002,LAB,AL02,MON,1330-1630,ONLINE,Teaching Wk4
32002,LAB,AL02,MON,1330-1630,ONLINE,Teaching Wk9
32002,LAB,AL02,MON,1330-1630,S2-B5c-02,Teaching Wk7
32003,LEC,A,WED,0830-0930,ONLINE,Teaching Wk1-3
32003,LEC,A,THU,0830-1030,ONLINE,Teaching Wk1-3
32003,LAB,AL03,MON,1330-1630,S2-B5c-02,Teaching Wk8
32003,LAB,AL03,MON,1330-1630,N1.1-B5-02,Teaching Wk7
32003,LAB,AL03,MON,1330-1630,N1.1-B5-01,Teaching Wk6
32003,LAB,AL03,MON,1330-1630,ONLINE,Teaching Wk4
32003,LAB,AL03,MON,1330-1630,ONLINE,Teaching Wk5
32003,LAB,AL03,MON,1330-1630,S2-B5c-02,Teaching Wk9
32004,LEC,A,THU,0830-1030,ONLINE,Teaching Wk1-3
32004,LEC,A,WED,0830-0930,ONLINE,Teaching Wk1-3
32004,LAB,AL04,MON,1330-1630,ONLINE,Teaching Wk5
32004,LAB,AL04,MON,1330-1630,N1.1-B5-02,Teaching Wk8
32004,LAB,AL04,MON,1330-1630,S2-B5c-02,Teaching Wk9
32004,LAB,AL04,MON,1330-1630,ONLINE,Teaching Wk6
32004,LAB,AL04,MON,1330-1630,N1.1-B5-01,Teaching Wk7
32004,LAB,AL04,MON,1330-1630,S2-B5c-02,Teaching Wk4
32005,LEC,A,WED,0830-0930,ONLINE,Teaching Wk1-3
32005,LEC,A,THU,0830-1030,ONLINE,Teaching Wk1-3
32005,LAB,AL05,MON,1330-1630,ONLINE,Teaching Wk7
32005,LAB,AL05,MON,1330-1630,S2-B5c-02,Teaching Wk5
32005,LAB,AL05,MON,1330-1630,N1.1-B5-02,Teaching Wk9
32005,LAB,AL05,MON,1330-1630,S2-B5c-02,Teaching Wk4
32005,LAB,AL05,MON,1330-1630,ONLINE,Teaching Wk6
32005,LAB,AL05,MON,1330-1630,N1.1-B5-01,Teaching Wk8
32006,LEC,A,THU,0830-1030,ONLINE,Teaching Wk1-3
32006,LEC,A,WED,0830-0930,ONLINE,Teaching Wk1-3
32006,LAB,AL06,MON,1330-1630,N1.1-B5-01,Teaching Wk9
32006,LAB,AL06,MON,1330-1630,ONLINE,Teaching Wk7
32006,LAB,AL06,MON,1330-1630,S2-B5c-02,Teaching Wk6
32006,LAB,AL06,MON,1330-1630,S2-B5c-02,Teaching Wk5
32006,LAB,AL06,MON,1330-1630,N1.1-B5-02,Teaching Wk4
32006,LAB,AL06,MON,1330-1630,ONLINE,Teaching Wk8
32007,LEC,A,THU,0830-1030,ONLINE,Teaching Wk1-3
32007,LEC,A,WED,0830-0930,ONLINE,Teaching Wk1-3
32007,LAB,AL07,FRI,0930-1230,S2-B5c-02,Teaching Wk7
32007,LAB,AL07,FRI,0930-1230,ONLINE,Teaching Wk8
32007,LAB,AL07,FRI,0930-1230,N1.1-B5-02,Teaching Wk5
32007,LAB,AL07,FRI,0930-1230,N1.1-B5-01,Teaching Wk4
32007,LAB,AL07,FRI,0930-1230,S2-B5c-02,Teaching Wk6
32007,LAB,AL07,FRI,0930-1230,ONLINE,Teaching Wk9
32008,LEC,A,THU,0830-1030,ONLINE,Teaching Wk1-3
32008,LEC,A,WED,0830-0930,ONLINE,Teaching Wk1-3
32008,LAB,AL08,FRI,0930-1230,ONLINE,Teaching Wk4
32008,LAB,AL08,FRI,0930-1230,S2-B5c-02,Teaching Wk8
32008,LAB,AL08,FRI,0930-1230,ONLINE,Teaching Wk9
32008,LAB,AL08,FRI,0930-1230,S2-B5c-02,Teaching Wk7
32008,LAB,AL08,FRI,0930-1230,N1.1-B5-01,Teaching Wk5
32008,LAB,AL08,FRI,0930-1230,N1.1-B5-02,Teaching Wk6
32009,LEC,A,WED,0830-0930,ONLINE,Teaching Wk1-3
32009,LEC,A,THU,0830-1030,ONLINE,Teaching Wk1-3
32009,LAB,AL09,FRI,0930-1230,S2-B5c-02,Teaching Wk8
32009,LAB,AL09,FRI,0930-1230,ONLINE,Teaching Wk5
32009,LAB,AL09,FRI,0930-1230,S2-B5c-02,Teaching Wk9
32009,LAB,AL09,FRI,0930-1230,N1.1-B5-01,Teaching Wk6
32009,LAB,AL09,FRI,0930-1230,ONLINE,Teaching Wk4
32009,LAB,AL09,FRI,0930-1230,N1.1-B5-02,Teaching Wk7
32010,LEC,A,THU,0830-1030,ONLINE,Teaching Wk1-3
32010,LEC,A,WED,0830-0930,ONLINE,Teaching Wk1-3
32010,LAB,AL10,FRI,0930-1230,S2-B5c-02,Teaching Wk4
32010,LAB,AL10,FRI,0930-1230,ONLINE,Teaching Wk5
32010,LAB,AL10,FRI,0930-1230,N1.1-B5-02,Teaching Wk8
32010,LAB,AL10,FRI,0930-1230,ONLINE,Teaching Wk6
32010,LAB,AL10,FRI,0930-1230,S2-B5c-02,Teaching Wk9
32010,LAB,AL10,FRI,0930-1230,N1.1-B5-01,Teaching Wk7
32011,LEC,A,WED,0830-0930,ONLINE,Teaching Wk1-3
32011,LEC,A,THU,0830-1030,ONLINE,Teaching Wk1-3
32011,LAB,AL11,FRI,0930-1230,ONLINE,Teaching Wk6
32011,LAB,AL11,FRI,0930-1230,S2-B5c-02,Teaching Wk4
32011,LAB,AL11,FRI,0930-1230,ONLINE,Teaching Wk7
32011,LAB,AL11,FRI,0930-1230,N1.1-B5-01,Teaching Wk8
32011,LAB,AL11,FRI,0930-1230,N1.1-B5-02,Teaching Wk9
32011,LAB,AL11,FRI,0930-1230,S2-B5c-02,Teaching Wk5
32012,LEC,A,THU,0830-1030,ONLINE,Teaching Wk1-3
32012,LEC,A,WED,0830-0930,ONLINE,Teaching Wk1-3
32012,LAB,AL12,FRI,0930-1230,ONLINE,Teaching Wk7
32012,LAB,AL12,FRI,0930-1230,S2-B5c-02,Teaching Wk5
32012,LAB,AL12,FRI,0930-1230,S2-B5c-02,Teaching Wk6
32012,LAB,AL12,FRI,0930-1230,ONLINE,Teaching Wk8
32012,LAB,AL12,FRI,0930-1230,N1.1-B5-01,Teaching Wk9
32012,LAB,AL12,FRI,0930-1230,N1.1-B5-02,Teaching Wk4
32013,LEC,A,THU,0830-1030,ONLINE,Teaching Wk1-3
32013,LEC,A,WED,0830-0930,ONLINE,Teaching Wk1-3
32013,LAB,AL13,TUE,0930-1230,N1.1-B5-01,Teaching Wk4
32013,LAB,AL13,TUE,0930-1230,ONLINE,Teaching Wk9
32013,LAB,AL13,TUE,0930-1230,ONLINE,Teaching Wk8
32013,LAB,AL13,TUE,0930-1230,N1.1-B5-02,Teaching Wk5
32013,LAB,AL13,TUE,0930-1230,S2-B5c-02,Teaching Wk7
32013,LAB,AL13,TUE,0930-1230,S2-B5c-02,Teaching Wk6
32014,LEC,A,THU,0830-1030,ONLINE,Teaching Wk1-3
32014,LEC,A,WED,0830-0930,ONLINE,Teaching Wk1-3
32014,LAB,AL14,TUE,0930-1230,N1.1-B5-02,Teaching Wk6
32014,LAB,AL14,TUE,0930-1230,S2-B5c-02,Teaching Wk7
32014,LAB,AL14,TUE,0930-1230,N1.1-B5-01,Teaching Wk5
32014,LAB,AL14,TUE,0930-1230,S2-B5c-02,Teaching Wk8
32014,LAB,AL14,TUE,0930-1230,ONLINE,Teaching Wk4
32014,LAB,AL14,TUE,0930-1230,ONLINE,Teaching Wk9
32015,LEC,A,THU,0830-1030,ONLINE,Teaching Wk1-3
32015,LEC,A,WED,0830-0930,ONLINE,Teaching Wk1-3
32015,LAB,AL15,TUE,0930-1230,N1.1-B5-01,Teaching Wk6
32015,LAB,AL15,TUE,0930-1230,ONLINE,Teaching Wk5
32015,LAB,AL15,TUE,0930-1230,N1.1-B5-02,Teaching Wk7
32015,LAB,AL15,TUE,0930-1230,ONLINE,Teaching Wk4
32015,LAB,AL15,TUE,0930-1230,S2-B5c-02,Teaching Wk8
32015,LAB,AL15,TUE,0930-1230,S2-B5c-02,Teaching Wk9
32016,LEC,A,WED,0830-0930,ONLINE,Teaching Wk1-3
32016,LEC,A,THU,0830-1030,ONLINE,Teaching Wk1-3
32016,LAB,AL29,WED,0930-1230,N1.1-B5-01,Teaching Wk8
32016,LAB,AL29,WED,0930-1230,ONLINE,Teaching Wk7
32016,LAB,AL29,WED,0930-1230,S2-B5c-02,Teaching Wk4
32016,LAB,AL29,WED,0930-1230,ONLINE,Teaching Wk6
32016,LAB,AL29,WED,0930-1230,S2-B5c-02,Teaching Wk5
32016,LAB,AL29,WED,0930-1230,N1.1-B5-02,Teaching Wk9
32017,LEC,A,WED,0830-0930,ONLINE,Teaching Wk1-3
32017,LEC,A,THU,0830-1030,ONLINE,Teaching Wk1-3
32017,LAB,AL30,WED,0930-1230,S2-B5c-02,Teaching Wk5
32017,LAB,AL30,WED,0930-1230,ONLINE,Teaching Wk8
32017,LAB,AL30,WED,0930-1230,N1.1-B5-02,Teaching Wk4
32017,LAB,AL30,WED,0930-1230,S2-B5c-02,Teaching Wk6
32017,LAB,AL30,WED,0930-1230,N1.1-B5-01,Teaching Wk9
32017,LAB,AL30,WED,0930-1230,ONLINE,Teaching Wk7
32195,LEC,A,WED,0830-0930,ONLINE,Teaching Wk1-3
32195,LEC,A,THU,0830-1030,ONLINE,Teaching Wk1-3
32195,LAB,BL18,MON,0930-1230,N1.1-B5-02,Teaching Wk4
32195,LAB,BL18,MON,0930-1230,ONLINE,Teaching Wk7
32195,LAB,BL18,MON,0930-1230,N1.1-B5-01,Teaching Wk9
32195,LAB,BL18,MON,0930-1230,ONLINE,Teaching Wk8
32195,LAB,BL18,MON,0930-1230,S2-B5c-02,Teaching Wk5
32195,LAB,BL18,MON,0930-1230,S2-B5c-02,Teaching Wk6
50045,LEC,A,THU,0830-1030,ONLINE,Teaching Wk1-3
50045,LEC,A,WED,0830-0930,ONLINE,Teaching Wk1-3
50045,LAB,AL16,TUE,0930-1230,S2-B5c-02,Teaching Wk4
50045,LAB,AL16,TUE,0930-1230,ONLINE,Teaching Wk6
50045,LAB,AL16,TUE,0930-1230,N1.1-B5-01,Teaching Wk7
50045,LAB,AL16,TUE,0930-1230,S2-B5c-02,Teaching Wk9
50045,LAB,AL16,TUE,0930-1230,ONLINE,Teaching Wk5
50045,LAB,AL16,TUE,0930-1230,N1.1-B5-02,Teaching Wk8
50046,LEC,A,WED,0830-0930,ONLINE,Teaching Wk1-3
50046,LEC,A,THU,0830-1030,ONLINE,Teaching Wk1-3
50046,LAB,AL17,TUE,0930-1230,S2-B5c-02,Teaching Wk5
50046,LAB,AL17,TUE,0930-1230,ONLINE,Teaching Wk7
50046,LAB,AL17,TUE,0930-1230,N1.1-B5-02,Teaching Wk9
50046,LAB,AL17,TUE,0930-1230,N1.1-B5-01,Teaching Wk8
50046,LAB,AL17,TUE,0930-1230,S2-B5c-02,Teaching Wk4
50046,LAB,AL17,TUE,0930-1230,ONLINE,Teaching Wk6
50047,LEC,A,WED,0830-0930,ONLINE,Teaching Wk1-3
50047,LEC,A,THU,0830-1030,ONLINE,Teaching Wk1-3
50047,LAB,AL18,TUE,0930-1230,S2-B5c-02,Teaching Wk5
50047,LAB,AL18,TUE,0930-1230,N1.1-B5-01,Teaching Wk9
50047,LAB,AL18,TUE,0930-1230,ONLINE,Teaching Wk8
50047,LAB,AL18,TUE,0930-1230,N1.1-B5-02,Teaching Wk4
50047,LAB,AL18,TUE,0930-1230,S2-B5c-02,Teaching Wk6
50047,LAB,AL18,TUE,0930-1230,ONLINE,Teaching Wk7
06110,LEC,LE,THU,1000-1300,LF-LT,
06110,TUT,T1,FRI,1030-1200,SCI-SR2,Teaching Wk2-13
06111,LEC,LE,THU,1000-1300,LF-LT,
06111,TUT,T2,FRI,1230-1400,SCI-SR2,Teaching Wk2-13
20101,LEC,LEC,WED,0930-1130,ONLINE,
20101,TUT,T1,WED,1230-1330,LHS-TR+31,Teaching Wk2-13
20102,LEC,LEC,WED,0930-1130,ONLINE,
20102,TUT,T2,WED,1330-1430,LHS-TR+31,Teaching Wk2-13
20103,LEC,LEC,WED,0930-1130,ONLINE,
20103,TUT,T3,WED,1430-1530,LHS-TR+31,Teaching Wk2-13
20104,LEC,LEC,WED,0930-1130,ONLINE,
20104,TUT,T4,WED,1530-1630,LHS-TR+31,Teaching Wk2-13
20105,LEC,LEC,THU,0930-1130,ONLINE,
20105,TUT,T1,THU,1230-1330,LHS-TR+13,Teaching Wk2-13
20106,LEC,LEC,THU,0930-1130,ONLINE,
20106,TUT,T2,THU,1330-1430,LHS-TR+13,Teaching Wk2-13
20107,LEC,LEC,THU,0930-1130,ONLINE,
20107,TUT,T3,THU,1430-1530,LHS-TR+13,Teaching Wk2-13
20108,LEC,LEC,THU,0930-1130,ONLINE,
20108,TUT,T4,THU,1530-1630,LHS-TR+13,Teaching Wk2-13
20109,LEC,LEC,TUE,0930-1130,ONLINE,
20109,TUT,T1,TUE,1230-1330,ONLINE,Teaching Wk2-13
20110,LEC,LEC,TUE,0930-1130,ONLINE,
20110,TUT,T2,TUE,1330-1430,ONLINE,Teaching Wk2-13
20111,LEC,LEC,TUE,0930-1130,ONLINE,
20111,TUT,T3,TUE,1430-1530,ONLINE,Teaching Wk2-13
20112,LEC,LEC,TUE,0930-1130,ONLINE,
20112,TUT,T4,TUE,1530-1630,ONLINE,Teaching Wk2-13
20136,LEC,LEC,TUE,1230-1430,LHS-TR+56,
20136,TUT,T1,TUE,1530-1630,LHS-TR+32,Teaching Wk2-13
20137,LEC,LEC,TUE,1230-1430,LHS-TR+56,
20137,TUT,T2,TUE,1630-1730,LHS-TR+32,Teaching Wk2-13
20117,LEC,LEC,THU,0930-1130,LHS-TR+56,
20117,TUT,T1,THU,1230-1330,LHS-TR+52,Teaching Wk2-13
20118,LEC,LEC,THU,0930-1130,LHS-TR+56,
20118,TUT,T2,THU,1330-1430,LHS-TR+52,Teaching Wk2-13
20119,SEM,SEM1,FRI,0930-1230,LHS-TR+51,
20138,LEC,LEC,MON,1330-1530,LHS-TR+56,
20138,TUT,T1,MON,1530-1630,LHS-TR+31,Teaching Wk2-13
20139,LEC,LEC,MON,1330-1530,LHS-TR+56,
20139,TUT,T2,MON,1630-1730,LHS-TR+31,Teaching Wk2-13
20125,SEM,SEM1,MON,1330-1630,LHS-TR+48,
20128,SEM,SEM1,WED,1330-1630,LHS-TR+4,
20130,SEM,SEM1,WED,1330-1630,LHS-TR+28,
20140,SEM,SEM1,THU,1430-1730,LHS-TR+37,
20141,SEM,SEM1,MON,1230-1530,LHS-TR+31,
20142,SEM,SEM1,TUE,1230-1530,LHS-TR+48,
20143,SEM,SEM1,THU,1330-1630,LHS-TR+51,
20113,SEM,SEM1,MON,0930-1230,LHS-TR+47,
20144,SEM,SEM1,THU,0930-1330,LHN-TR+20,
20132,SEM,SEM1,THU,1330-1630,LHS-TR+56,
20134,SEM,SEM1,WED,0930-1330,LHN-TR+37,
20135,SEM,SEM1,FRI,0930-1330,LHN-TR+20,
20146,SEM,SEM1,TUE,1330-1730,LHN-TR+31,
20133,SEM,SEM1,TUE,1330-1730,LHN-TR+12,
17001,LEC,LEC,WED,1430-1730,ONLINE,
17002,LEC,LEC,THU,1030-1230,ONLINE,
17002,TUT,T1,MON,1430-1530,TR+109,Teaching Wk2-13
17003,LEC,LEC,THU,1030-1230,ONLINE,
17003,TUT,T2,MON,1530-1630,TR+109,Teaching Wk2-13
17004,LEC,LEC,THU,1030-1230,ONLINE,
17004,TUT,T3,MON,1630-1730,TR+109,Teaching Wk2-13
17005,LEC,LEC,THU,1030-1230,ONLINE,
17005,TUT,T4,MON,1730-1830,TR+109,Teaching Wk2-13
17006,LEC,LEC,THU,1030-1230,ONLINE,
17006,TUT,T5,TUE,1330-1430,HSS-TR+1,Teaching Wk2-13
17007,LEC,LEC,WED,1030-1230,ONLINE,
17007,TUT,T1,WED,1530-1630,TR+64,Teaching Wk2-13
17008,LEC,LEC,WED,1030-1230,ONLINE,
17008,TUT,T2,WED,1630-1730,TR+64,Teaching Wk2-13
17009,LEC,LEC,WED,1030-1230,ONLINE,
17009,TUT,T3,FRI,0930-1030,TR+109,Teaching Wk2-13
17010,LEC,LEC,WED,1030-1230,ONLINE,
17010,TUT,T4,FRI,1030-1130,TR+109,Teaching Wk2-13
17011,LEC,LEC,WED,1030-1230,ONLINE,
17011,TUT,T5,FRI,1130-1230,TR+109,Teaching Wk2-13
17013,LEC,LEC,TUE,1030-1230,ONLINE,
17013,TUT,T1,TUE,1430-1530,TR+34,Teaching Wk2-13
17014,LEC,LEC,TUE,1030-1230,ONLINE,
17014,TUT,T2,TUE,1530-1630,TR+34,Teaching Wk2-13
17015,LEC,LEC,TUE,1030-1230,ONLINE,
17015,TUT,T3,TUE,1630-1730,TR+34,Teaching Wk2-13
17016,LEC,LEC,TUE,1030-1230,ONLINE,
17016,TUT,T4,WED,1330-1430,TR+90,Teaching Wk2-13
17017,LEC,LEC,TUE,1030-1230,ONLINE,
17017,TUT,T5,WED,1430-1530,TR+90,Teaching Wk2-13
17018,LEC,LEC,TUE,0930-1130,ONLINE,
17018,TUT,T1,TUE,1130-1230,LHS-TR+43,Teaching Wk2-13
17019,LEC,LEC,TUE,0930-1130,ONLINE,
17019,TUT,T2,TUE,1230-1330,LHS-TR+43,Teaching Wk2-13
17020,LEC,LEC,TUE,0930-1130,ONLINE,
17020,TUT,T3,WED,0930-1030,ONLINE,Teaching Wk2-13
17021,LEC,LEC,TUE,0930-1130,ONLINE,
17021,TUT,T4,WED,1030-1130,ONLINE,Teaching Wk2-13
17022,LEC,LEC,THU,1430-1630,ONLINE,
17022,TUT,T1,FRI,1230-1330,LT14,Teaching Wk2-13
17023,LEC,LEC,THU,1430-1630,ONLINE,
17023,TUT,T2,FRI,1330-1430,LT14,Teaching Wk2-13
17024,LEC,LEC,THU,1430-1630,ONLINE,
17024,TUT,T3,FRI,1430-1530,LT14,Teaching Wk2-13
17025,LEC,LEC,THU,1430-1630,ONLINE,
17025,TUT,T4,FRI,1530-1630,LT14,Teaching Wk2-13
17026,LEC,LEC,THU,1430-1630,ONLINE,
17026,TUT,T5,FRI,1630-1730,LT14,Teaching Wk2-13
17027,SEM,SEM1,THU,1030-1330,TR+34,
17028,SEM,SEM1,MON,1330-1630,LT15,
17029,SEM,SEM1,TUE,1330-1630,TR+32,
17030,SEM,SEM1,FRI,0930-1230,LT15,
17031,SEM,SEM1,WED,1330-1630,LHS-TR+33,
17032,SEM,SEM1,THU,1430-1730,LT18,
17033,SEM,SEM1,MON,1030-1330,LT17,
17034,LEC,LEC,WED,1130-1330,ONLINE,
17034,TUT,T1,FRI,1230-1330,LT13,Teaching Wk2-13
17035,LEC,LEC,WED,1130-1330,ONLINE,
17035,TUT,T2,FRI,1330-1430,LT13,Teaching Wk2-13
17036,LEC,LEC,WED,1130-1330,ONLINE,
17036,TUT,T3,FRI,1430-1530,LT13,Teaching Wk2-13
17037,LEC,LEC,WED,1130-1330,ONLINE,
17037,TUT,T4,FRI,1530-1630,LT13,Teaching Wk2-13
17038,SEM,SEM1,TUE,1430-1730,LHS-TR+42,
17039,SEM,SEM1,TUE,0930-1230,LT16,
17047,SEM,SEM1,MON,1430-1730,LT14,
17041,SEM,SEM1,THU,1130-1430,LHS-TR+49,
17042,SEM,SEM1,FRI,1430-1730,LT17,
17043,SEM,SEM1,TUE,1030-1330,TR+109,
17044,SEM,SEM1,FRI,0930-1230,ONLINE,
17045,SEM,SEM1,WED,1330-1630,LT17,
17048,SEM,SEM1,MON,1030-1330,TR+64,
17049,SEM,SEM1,THU,1430-1730,HSSSEMRM8,Teaching Wk6-13
17049,SEM,SEM1,THU,1430-1730,LT29,Teaching Wk1-5
17050,SEM,SEM1,WED,1030-1330,LT15,
17064,TUT,G03,MON,1630-1930,TR+80,Teaching Wk2-13
17065,TUT,G04,TUE,1030-1330,CSKL17,Teaching Wk2-13
17066,TUT,G05,TUE,1530-1830,CSKL17,Teaching Wk2-13
17067,TUT,G06,THU,1030-1330,CSKL17,Teaching Wk2-13
17068,TUT,G07,THU,1530-1830,CSKL17,Teaching Wk2-13
17071,TUT,G02,WED,1630-1930,LHS-TR+39,Teaching Wk2-13
17072,TUT,G01,TUE,1230-1430,TR+80,Teaching Wk2-13
17072,TUT,G01,THU,1230-1430,TR+80,Teaching Wk2-13
06112,LEC,LE,MON,1730-1900,ONLINE,
19501,LEC,LEC,MON,0930-1130,ONLINE,
19501,TUT,T1,MON,1230-1330,ONLINE,"Teaching Wk2,3"
19501,TUT,T1,MON,1230-1330,LHS-TR+38,Teaching Wk4-13
19502,LEC,LEC,MON,0930-1130,ONLINE,
19502,TUT,T2,MON,1330-1430,ONLINE,"Teaching Wk2,3"
19502,TUT,T2,MON,1330-1430,LHS-TR+38,Teaching Wk4-13
19503,LEC,LEC,MON,0930-1130,ONLINE,
19503,TUT,T3,MON,1430-1530,ONLINE,"Teaching Wk2,3"
19503,TUT,T3,MON,1430-1530,LHS-TR+38,Teaching Wk4-13
19504,LEC,LEC,MON,0930-1130,ONLINE,
19504,TUT,T4,MON,1530-1630,ONLINE,"Teaching Wk2,3"
19504,TUT,T4,MON,1530-1630,LHS-TR+38,Teaching Wk4-13
19505,LEC,LEC,MON,0930-1130,ONLINE,
19505,TUT,T5,TUE,0930-1030,ONLINE,"Teaching Wk2,3"
19505,TUT,T5,TUE,0930-1030,LHS-TR+38,Teaching Wk4-13
19506,LEC,LEC,MON,0930-1130,ONLINE,
19506,TUT,T6,TUE,1030-1130,ONLINE,"Teaching Wk2,3"
19506,TUT,T6,TUE,1030-1130,LHS-TR+38,Teaching Wk4-13
19508,LEC,LEC,MON,0930-1130,ONLINE,
19508,TUT,T8,TUE,1230-1330,ONLINE,"Teaching Wk2,3"
